interaction_id,customer_id,product_id,rating,timestamp,quantity,purchase_amount,interaction_type
INT_0010524,CUST_0771,PROD_00095,4.5,2023-01-22,1,2465.32,view
INT_0010525,CUST_0908,PROD_00103,4.0,2023-10-20,1,2505.52,cart_add
INT_0010526,CUST_0707,PROD_00074,4.0,2023-06-13,1,3668.68,purchase
INT_0010527,CUST_0561,PROD_00121,4.5,2023-12-18,3,9865.68,purchase
INT_0010528,CUST_0670,PROD_00054,5.0,2023-12-26,2,18885.08,cart_add
INT_0010529,CUST_0698,PROD_00059,3.0,2024-06-26,1,2901.95,purchase
INT_0010530,CUST_0450,PROD_00019,3.5,2024-01-27,1,22127.18,purchase
INT_0010531,CUST_0146,PROD_00097,4.5,2023-08-14,1,2336.27,view
INT_0010532,CUST_0761,PROD_00095,4.0,2023-09-01,1,2465.32,purchase
INT_0010533,CUST_0401,PROD_00091,5.0,2023-01-11,1,1499.2,purchase
INT_0010534,CUST_0871,PROD_00027,4.5,2023-12-10,1,43843.14,cart_add
INT_0010535,CUST_0958,PROD_00056,3.0,2024-03-09,1,886.99,cart_add
INT_0010536,CUST_0014,PROD_00090,5.0,2023-03-14,1,2228.92,cart_add
INT_0010537,CUST_0547,PROD_00059,4.0,2023-11-03,1,2901.95,view
INT_0010538,CUST_0064,PROD_00084,4.0,2023-02-23,2,9003.9,purchase
INT_0010539,CUST_0952,PROD_00033,4.5,2023-03-11,1,9465.44,view
INT_0010540,CUST_0291,PROD_00050,4.0,2024-01-26,1,8406.54,purchase
INT_0010541,CUST_0356,PROD_00016,3.5,2024-05-19,2,23780.0,purchase
INT_0010542,CUST_0423,PROD_00093,4.0,2023-02-09,3,5854.41,purchase
INT_0010543,CUST_0941,PROD_00111,4.0,2024-05-07,2,2726.72,purchase
INT_0010544,CUST_0656,PROD_00004,4.0,2024-05-12,1,39429.39,view
INT_0010545,CUST_0214,PROD_00113,4.5,2023-05-09,1,1776.7,view
INT_0010546,CUST_0017,PROD_00085,4.5,2023-07-29,1,4169.39,view
INT_0010547,CUST_0620,PROD_00073,4.0,2023-07-24,1,2719.83,purchase
INT_0010548,CUST_0791,PROD_00025,4.0,2023-11-05,1,2068.62,cart_add
INT_0010549,CUST_0030,PROD_00029,3.5,2023-01-24,3,28386.27,purchase
INT_0010550,CUST_0368,PROD_00105,3.0,2024-04-06,1,774.81,purchase
INT_0010551,CUST_0903,PROD_00117,5.0,2023-01-08,1,795.45,cart_add
INT_0010552,CUST_0951,PROD_00047,4.0,2023-05-02,1,6755.43,purchase
INT_0010553,CUST_0276,PROD_00033,4.5,2023-01-21,2,18930.88,purchase
INT_0010554,CUST_0003,PROD_00031,3.5,2023-12-16,1,133814.82,cart_add
INT_0010555,CUST_0816,PROD_00100,4.0,2024-02-09,1,671.14,purchase
INT_0010556,CUST_0461,PROD_00095,4.5,2023-12-26,2,4930.64,cart_add
INT_0010557,CUST_0370,PROD_00052,5.0,2023-12-08,2,22527.34,purchase
INT_0010558,CUST_0863,PROD_00011,3.0,2024-05-22,1,18057.44,purchase
INT_0010559,CUST_0475,PROD_00032,3.5,2023-11-30,1,3309.18,purchase
INT_0010560,CUST_0879,PROD_00025,4.0,2024-05-18,2,4137.24,purchase
INT_0010561,CUST_0334,PROD_00034,4.0,2024-03-09,1,13326.36,purchase
INT_0010562,CUST_0217,PROD_00134,3.5,2024-02-10,1,1979.73,purchase
INT_0010563,CUST_0659,PROD_00054,4.5,2023-09-22,1,9442.54,view
INT_0010564,CUST_0496,PROD_00088,5.0,2023-11-07,1,4704.5,view
INT_0010565,CUST_0506,PROD_00116,4.5,2023-12-31,1,333.34,purchase
INT_0010566,CUST_0898,PROD_00089,3.5,2024-06-26,1,8430.35,purchase
INT_0010567,CUST_0320,PROD_00143,4.5,2023-02-09,1,18762.24,purchase
INT_0010568,CUST_0153,PROD_00098,4.5,2024-06-13,1,383.97,purchase
INT_0010569,CUST_0687,PROD_00098,4.5,2023-02-16,1,383.97,purchase
INT_0010570,CUST_0907,PROD_00105,3.0,2024-05-22,1,774.81,purchase
INT_0010571,CUST_0978,PROD_00144,5.0,2023-12-04,1,42410.65,cart_add
INT_0010572,CUST_0073,PROD_00041,3.5,2023-06-04,2,10648.02,purchase
INT_0010573,CUST_0541,PROD_00137,4.5,2024-06-16,1,9492.91,cart_add
INT_0010574,CUST_0445,PROD_00008,4.0,2024-02-17,1,56223.56,purchase
INT_0010575,CUST_0775,PROD_00074,3.5,2023-08-31,2,7337.36,view
INT_0010576,CUST_0943,PROD_00087,5.0,2023-10-22,1,3835.55,purchase
INT_0010577,CUST_0071,PROD_00075,3.5,2023-11-21,1,4249.13,cart_add
INT_0010578,CUST_0946,PROD_00065,4.0,2023-03-27,1,4292.79,purchase
INT_0010579,CUST_0631,PROD_00113,5.0,2023-11-13,1,1776.7,purchase
INT_0010580,CUST_0955,PROD_00098,5.0,2023-09-21,1,383.97,purchase
INT_0010581,CUST_0681,PROD_00123,5.0,2023-08-12,1,1299.27,cart_add
INT_0010582,CUST_0155,PROD_00064,4.0,2023-04-23,1,4524.2,cart_add
INT_0010583,CUST_0828,PROD_00088,5.0,2023-04-17,2,9409.0,purchase
INT_0010584,CUST_0112,PROD_00111,3.5,2024-05-13,1,1363.36,purchase
INT_0010585,CUST_0963,PROD_00144,5.0,2023-12-27,1,42410.65,view
INT_0010586,CUST_0299,PROD_00091,5.0,2023-02-28,1,1499.2,purchase
INT_0010587,CUST_0035,PROD_00045,3.5,2023-10-22,3,13205.88,purchase
INT_0010588,CUST_0741,PROD_00069,4.0,2023-06-25,3,5152.11,cart_add
INT_0010589,CUST_0144,PROD_00131,4.5,2023-03-19,1,973.16,purchase
INT_0010590,CUST_0941,PROD_00092,4.0,2024-05-02,1,2848.09,purchase
INT_0010591,CUST_0765,PROD_00032,3.5,2023-11-26,1,3309.18,cart_add
INT_0010592,CUST_0375,PROD_00076,4.0,2023-08-13,1,3403.3,purchase
INT_0010593,CUST_0595,PROD_00070,3.5,2023-09-19,1,1435.37,purchase
INT_0010594,CUST_0799,PROD_00089,4.0,2023-04-01,1,8430.35,purchase
INT_0010595,CUST_0606,PROD_00126,4.0,2023-12-19,1,548.2,view
INT_0010596,CUST_0628,PROD_00026,3.5,2023-07-06,1,20390.69,cart_add
INT_0010597,CUST_0417,PROD_00104,4.5,2023-12-04,1,1682.77,purchase
INT_0010598,CUST_0366,PROD_00033,3.0,2023-04-06,1,9465.44,purchase
INT_0010599,CUST_0193,PROD_00065,4.0,2023-06-04,1,4292.79,cart_add
INT_0010600,CUST_0837,PROD_00044,3.5,2023-10-19,2,68221.86,purchase
INT_0010601,CUST_0958,PROD_00041,4.0,2023-07-07,2,10648.02,purchase
INT_0010602,CUST_0364,PROD_00073,3.5,2024-05-26,1,2719.83,purchase
INT_0010603,CUST_0293,PROD_00013,5.0,2023-07-27,1,4064.55,purchase
INT_0010604,CUST_0910,PROD_00134,4.5,2024-03-17,3,5939.19,view
INT_0010605,CUST_0320,PROD_00056,3.5,2024-01-09,3,2660.97,cart_add
INT_0010606,CUST_0588,PROD_00114,4.5,2023-03-19,1,681.42,view
INT_0010607,CUST_0280,PROD_00014,4.0,2024-02-07,1,3357.95,purchase
INT_0010608,CUST_0629,PROD_00075,3.5,2023-11-13,1,4249.13,purchase
INT_0010609,CUST_0106,PROD_00061,3.5,2024-01-25,1,76203.75,purchase
INT_0010610,CUST_0870,PROD_00069,4.5,2023-05-19,3,5152.11,purchase
INT_0010611,CUST_0179,PROD_00077,4.0,2024-05-12,1,3704.94,cart_add
INT_0010612,CUST_0334,PROD_00132,3.5,2024-06-06,1,1804.63,purchase
INT_0010613,CUST_0976,PROD_00053,3.5,2024-03-21,1,6856.41,purchase
INT_0010614,CUST_0079,PROD_00102,4.5,2023-08-16,1,3942.17,cart_add
INT_0010615,CUST_0354,PROD_00042,3.5,2023-04-13,1,1961.46,purchase
INT_0010616,CUST_0322,PROD_00038,4.5,2023-02-22,1,3016.23,view
INT_0010617,CUST_0949,PROD_00030,5.0,2024-06-25,1,146486.01,purchase
INT_0010618,CUST_0736,PROD_00091,4.0,2024-03-03,1,1499.2,purchase
INT_0010619,CUST_0354,PROD_00050,4.0,2023-08-27,2,16813.08,view
INT_0010620,CUST_0050,PROD_00074,4.0,2023-05-31,2,7337.36,view
INT_0010621,CUST_0454,PROD_00048,4.5,2023-06-30,2,3697.16,cart_add
INT_0010622,CUST_0421,PROD_00094,3.0,2024-02-20,2,3982.86,purchase
INT_0010623,CUST_0177,PROD_00093,5.0,2023-02-17,1,1951.47,cart_add
INT_0010624,CUST_0259,PROD_00027,5.0,2024-06-26,1,43843.14,cart_add
INT_0010625,CUST_0985,PROD_00099,5.0,2024-06-03,1,676.7,purchase
INT_0010626,CUST_0222,PROD_00110,4.5,2023-05-19,3,3100.59,purchase
INT_0010627,CUST_0116,PROD_00135,5.0,2023-10-31,1,1571.53,cart_add
INT_0010628,CUST_0889,PROD_00126,4.0,2023-09-29,1,548.2,purchase
INT_0010629,CUST_0572,PROD_00095,3.5,2024-04-17,1,2465.32,cart_add
INT_0010630,CUST_0280,PROD_00040,3.5,2023-02-28,1,2286.53,purchase
INT_0010631,CUST_0848,PROD_00088,4.5,2024-01-14,1,4704.5,purchase
INT_0010632,CUST_0305,PROD_00017,4.5,2023-09-27,1,8688.45,purchase
INT_0010633,CUST_0930,PROD_00045,3.5,2023-10-04,1,4401.96,cart_add
INT_0010634,CUST_0641,PROD_00101,3.5,2023-10-31,1,3128.53,cart_add
INT_0010635,CUST_0524,PROD_00101,3.5,2023-05-22,2,6257.06,purchase
INT_0010636,CUST_0653,PROD_00095,3.0,2023-02-06,1,2465.32,purchase
INT_0010637,CUST_0850,PROD_00041,3.5,2023-10-02,1,5324.01,purchase
INT_0010638,CUST_0583,PROD_00068,3.5,2023-09-11,1,1794.76,purchase
INT_0010639,CUST_0556,PROD_00032,4.0,2023-10-16,1,3309.18,purchase
INT_0010640,CUST_0689,PROD_00014,4.5,2024-06-21,1,3357.95,purchase
INT_0010641,CUST_0822,PROD_00014,5.0,2023-04-18,2,6715.9,cart_add
INT_0010642,CUST_0627,PROD_00005,4.5,2024-02-11,1,60350.67,purchase
INT_0010643,CUST_0683,PROD_00064,4.0,2023-09-13,2,9048.4,purchase
INT_0010644,CUST_0389,PROD_00055,4.5,2023-06-20,2,15698.48,purchase
INT_0010645,CUST_0458,PROD_00090,4.5,2024-04-28,1,2228.92,purchase
INT_0010646,CUST_0034,PROD_00041,3.5,2023-07-04,1,5324.01,purchase
INT_0010647,CUST_0930,PROD_00106,4.5,2023-02-09,1,1371.54,purchase
INT_0010648,CUST_0553,PROD_00131,3.0,2023-09-23,2,1946.32,cart_add
INT_0010649,CUST_0397,PROD_00039,3.5,2023-01-20,1,3794.39,view
INT_0010650,CUST_0834,PROD_00011,3.0,2023-03-16,1,18057.44,purchase
INT_0010651,CUST_0880,PROD_00122,4.5,2023-07-06,1,693.71,cart_add
INT_0010652,CUST_0425,PROD_00083,4.0,2023-09-24,1,1449.12,cart_add
INT_0010653,CUST_0671,PROD_00055,4.0,2023-06-02,1,7849.24,view
INT_0010654,CUST_0690,PROD_00019,4.0,2024-06-28,1,22127.18,view
INT_0010655,CUST_0517,PROD_00093,4.0,2023-07-05,1,1951.47,purchase
INT_0010656,CUST_0647,PROD_00145,3.5,2023-01-14,1,9078.49,purchase
INT_0010657,CUST_0160,PROD_00021,4.0,2023-03-05,3,74142.75,purchase
INT_0010658,CUST_0833,PROD_00001,4.0,2023-11-29,1,17626.13,purchase
INT_0010659,CUST_0803,PROD_00081,4.0,2024-06-17,1,4730.99,purchase
INT_0010660,CUST_0150,PROD_00077,3.5,2023-02-18,1,3704.94,cart_add
INT_0010661,CUST_0566,PROD_00099,4.0,2023-07-18,1,676.7,purchase
INT_0010662,CUST_0355,PROD_00138,2.5,2024-01-04,1,398.29,purchase
INT_0010663,CUST_0336,PROD_00031,3.5,2023-11-25,1,133814.82,purchase
INT_0010664,CUST_0616,PROD_00043,4.5,2023-06-11,1,43262.5,cart_add
INT_0010665,CUST_0187,PROD_00062,,2023-05-14,2,8041.56,purchase
INT_0010666,CUST_0233,PROD_00004,3.5,2024-02-27,1,39429.39,purchase
INT_0010667,CUST_0279,PROD_00008,4.5,2023-07-14,1,56223.56,purchase
INT_0010668,CUST_0026,PROD_00029,3.5,2024-01-29,1,9462.09,cart_add
INT_0010669,CUST_0646,PROD_00104,4.0,2024-06-15,1,1682.77,cart_add
INT_0010670,CUST_0476,PROD_00094,4.5,2024-03-12,2,3982.86,purchase
INT_0010671,CUST_0843,PROD_00111,3.5,2024-01-20,1,1363.36,view
INT_0010672,CUST_0150,PROD_00064,4.5,2023-02-24,1,4524.2,purchase
INT_0010673,CUST_0487,PROD_00032,4.5,2023-01-30,2,6618.36,purchase
INT_0010674,CUST_0179,PROD_00085,4.0,2024-04-09,1,4169.39,purchase
INT_0010675,CUST_0995,PROD_00076,4.0,2024-06-24,2,6806.6,cart_add
INT_0010676,CUST_0861,PROD_00021,4.5,2024-04-12,1,24714.25,view
INT_0010677,CUST_0735,PROD_00035,4.5,2023-07-11,1,1999.37,purchase
INT_0010678,CUST_0763,PROD_00048,5.0,2024-04-10,1,1848.58,purchase
INT_0010679,CUST_0794,PROD_00078,4.0,2023-05-29,1,4758.22,purchase
INT_0010680,CUST_0519,PROD_00013,4.5,2024-03-30,2,8129.1,view
INT_0010681,CUST_0072,PROD_00105,4.5,2023-01-12,1,774.81,purchase
INT_0010682,CUST_0208,PROD_00109,4.5,2024-03-17,1,2497.06,view
INT_0010683,CUST_0129,PROD_00108,4.5,2023-09-05,2,5750.4,purchase
INT_0010684,CUST_0561,PROD_00112,4.0,2023-09-01,1,790.38,view
INT_0010685,CUST_0916,PROD_00033,4.0,2024-04-13,1,9465.44,purchase
INT_0010686,CUST_0505,PROD_00144,4.0,2024-05-31,2,84821.3,purchase
INT_0010687,CUST_0118,PROD_00105,4.0,2024-01-25,1,774.81,cart_add
INT_0010688,CUST_0243,PROD_00129,4.0,2024-05-15,1,13645.52,view
INT_0010689,CUST_0297,PROD_00045,4.0,2024-04-18,1,4401.96,purchase
INT_0010690,CUST_0761,PROD_00043,4.0,2023-03-16,1,43262.5,purchase
INT_0010691,CUST_0431,PROD_00113,5.0,2023-03-31,1,1776.7,cart_add
INT_0010692,CUST_0228,PROD_00142,3.0,2023-05-29,1,57884.88,purchase
INT_0010693,CUST_0755,PROD_00121,4.5,2024-06-06,1,3288.56,view
INT_0010694,CUST_0075,PROD_00082,4.0,2023-06-04,1,12141.51,purchase
INT_0010695,CUST_0579,PROD_00145,4.5,2024-03-08,1,9078.49,purchase
INT_0010696,CUST_0639,PROD_00002,3.5,2024-02-02,3,276988.44,view
INT_0010697,CUST_0249,PROD_00025,4.5,2023-06-27,1,2068.62,cart_add
INT_0010698,CUST_0610,PROD_00055,4.0,2023-08-31,1,7849.24,purchase
INT_0010699,CUST_0327,PROD_00052,4.0,2023-08-13,1,11263.67,view
INT_0010700,CUST_0197,PROD_00046,4.0,2023-02-07,2,4641.12,purchase
INT_0010701,CUST_0856,PROD_00059,4.0,2023-12-25,1,2901.95,view
INT_0010702,CUST_0553,PROD_00116,4.0,2023-07-08,2,666.68,purchase
INT_0010703,CUST_0164,PROD_00052,4.0,2024-06-01,1,11263.67,purchase
INT_0010704,CUST_0040,PROD_00070,3.5,2023-10-02,1,1435.37,purchase
INT_0010705,CUST_0405,PROD_00045,4.5,2023-09-11,1,4401.96,purchase
INT_0010706,CUST_0549,PROD_00117,5.0,2024-05-23,1,795.45,purchase
INT_0010707,CUST_0867,PROD_00126,4.0,2023-06-10,1,548.2,purchase
INT_0010708,CUST_0311,PROD_00137,4.0,2023-07-10,2,18985.82,purchase
INT_0010709,CUST_0906,PROD_00017,4.0,2023-06-04,1,8688.45,purchase
INT_0010710,CUST_0364,PROD_00114,4.5,2024-01-28,1,681.42,purchase
INT_0010711,CUST_0952,PROD_00049,3.5,2023-07-25,1,6374.8,view
INT_0010712,CUST_0032,PROD_00032,4.0,2023-04-24,1,3309.18,purchase
INT_0010713,CUST_0826,PROD_00092,3.5,2023-07-28,2,5696.18,view
INT_0010714,CUST_0405,PROD_00077,3.5,2023-10-22,1,3704.94,view
INT_0010715,CUST_0439,PROD_00100,3.5,2023-09-04,2,1342.28,cart_add
INT_0010716,CUST_0266,PROD_00042,4.0,2024-04-20,1,1961.46,purchase
INT_0010717,CUST_0887,PROD_00004,4.5,2024-04-03,1,39429.39,purchase
INT_0010718,CUST_0762,PROD_00017,4.0,2023-10-17,2,17376.9,purchase
INT_0010719,CUST_0919,PROD_00007,3.5,2024-05-09,1,26132.62,cart_add
INT_0010720,CUST_0185,PROD_00069,4.0,2024-01-26,1,1717.37,view
INT_0010721,CUST_0330,PROD_00120,3.5,2023-05-04,2,3258.82,purchase
INT_0010722,CUST_0354,PROD_00053,4.5,2024-02-13,1,6856.41,purchase
INT_0010723,CUST_0999,PROD_00140,3.0,2024-01-08,1,1448.74,purchase
INT_0010724,CUST_0871,PROD_00014,4.0,2023-02-22,1,3357.95,cart_add
INT_0010725,CUST_0365,PROD_00031,4.5,2024-05-10,1,133814.82,cart_add
INT_0010726,CUST_0655,PROD_00124,5.0,2023-01-19,1,1078.15,cart_add
INT_0010727,CUST_0751,PROD_00012,4.0,2023-02-05,2,49305.42,view
INT_0010728,CUST_0436,PROD_00016,4.5,2023-08-28,1,11890.0,purchase
INT_0010729,CUST_0970,PROD_00105,3.5,2023-04-27,1,774.81,cart_add
INT_0010730,CUST_0743,PROD_00054,5.0,2024-04-08,1,9442.54,view
INT_0010731,CUST_0591,PROD_00058,4.0,2023-01-07,1,1757.13,cart_add
INT_0010732,CUST_0907,PROD_00089,4.0,2024-03-05,1,8430.35,purchase
INT_0010733,CUST_0846,PROD_00023,3.5,2023-07-23,1,1404.99,view
INT_0010734,CUST_0033,PROD_00115,4.0,2024-06-04,1,757.41,purchase
INT_0010735,CUST_0928,PROD_00120,3.5,2023-02-23,1,1629.41,purchase
INT_0010736,CUST_0336,PROD_00034,4.0,2023-04-22,1,13326.36,purchase
INT_0010737,CUST_0542,PROD_00132,5.0,2023-02-28,1,1804.63,view
INT_0010738,CUST_0604,PROD_00144,4.5,2023-08-19,1,42410.65,purchase
INT_0010739,CUST_0272,PROD_00010,3.5,2023-07-21,1,20991.01,purchase
INT_0010740,CUST_0793,PROD_00058,4.5,2023-03-27,2,3514.26,cart_add
INT_0010741,CUST_0204,PROD_00074,3.5,2024-06-11,1,3668.68,view
INT_0010742,CUST_0253,PROD_00129,4.0,2023-03-16,1,13645.52,purchase
INT_0010743,CUST_0504,PROD_00068,4.0,2023-01-16,2,3589.52,cart_add
INT_0010744,CUST_0690,PROD_00019,5.0,2023-09-27,1,22127.18,view
INT_0010745,CUST_0890,PROD_00136,4.0,2024-06-09,1,5480.59,cart_add
INT_0010746,CUST_0860,PROD_00087,5.0,2023-01-14,2,7671.1,cart_add
INT_0010747,CUST_0500,PROD_00098,4.0,2024-06-24,1,383.97,purchase
INT_0010748,CUST_0950,PROD_00133,3.5,2023-07-15,1,1381.52,purchase
INT_0010749,CUST_0795,PROD_00048,4.0,2024-04-11,1,1848.58,purchase
INT_0010750,CUST_0076,PROD_00097,5.0,2023-02-16,1,2336.27,cart_add
INT_0010751,CUST_0409,PROD_00057,3.0,2023-08-06,1,2369.94,view
INT_0010752,CUST_0025,PROD_00082,4.0,2023-08-14,1,12141.51,cart_add
INT_0010753,CUST_0384,PROD_00086,5.0,2023-04-26,1,1468.63,cart_add
INT_0010754,CUST_0745,PROD_00143,4.0,2023-10-22,3,56286.72,purchase
INT_0010755,CUST_0942,PROD_00061,5.0,2024-02-27,2,152407.5,purchase
INT_0010756,CUST_0910,PROD_00123,3.5,2023-10-01,1,1299.27,purchase
INT_0010757,CUST_0444,PROD_00062,3.0,2024-03-27,2,8041.56,purchase
INT_0010758,CUST_0132,PROD_00084,4.0,2023-05-14,2,9003.9,purchase
INT_0010759,CUST_0652,PROD_00048,3.5,2023-07-08,1,1848.58,cart_add
INT_0010760,CUST_0017,PROD_00036,4.0,2023-03-25,2,20136.48,purchase
INT_0010761,CUST_0798,PROD_00101,3.5,2023-09-28,3,9385.59,purchase
INT_0010762,CUST_0810,PROD_00069,4.0,2024-04-24,2,3434.74,purchase
INT_0010763,CUST_0942,PROD_00071,3.5,2023-12-30,1,2038.86,cart_add
INT_0010764,CUST_0537,PROD_00086,4.5,2024-03-28,1,1468.63,view
INT_0010765,CUST_0039,PROD_00038,4.5,2023-05-29,2,6032.46,purchase
INT_0010766,CUST_0178,PROD_00077,3.5,2023-10-27,1,3704.94,purchase
INT_0010767,CUST_0096,PROD_00006,4.5,2023-08-24,2,230572.06,view
INT_0010768,CUST_0663,PROD_00098,4.5,2023-06-19,1,383.97,purchase
INT_0010769,CUST_0195,PROD_00119,4.0,2023-07-23,1,3671.07,purchase
INT_0010770,CUST_0892,PROD_00131,4.0,2023-01-28,1,973.16,cart_add
INT_0010771,CUST_0365,PROD_00085,4.0,2023-06-26,1,4169.39,purchase
INT_0010772,CUST_0217,PROD_00054,5.0,2023-01-08,1,9442.54,purchase
INT_0010773,CUST_0836,PROD_00050,3.0,2023-09-05,1,8406.54,purchase
INT_0010774,CUST_0237,PROD_00020,3.5,2023-12-25,1,43461.06,purchase
INT_0010775,CUST_0430,PROD_00022,3.5,2023-08-30,1,2367.53,cart_add
INT_0010776,CUST_0983,PROD_00037,4.0,2023-07-10,1,2848.11,purchase
INT_0010777,CUST_0251,PROD_00108,4.5,2024-05-12,3,8625.6,purchase
INT_0010778,CUST_0562,PROD_00007,4.5,2023-04-07,1,26132.62,view
INT_0010779,CUST_0237,PROD_00134,4.0,2024-02-07,1,1979.73,purchase
INT_0010780,CUST_0815,PROD_00042,3.5,2023-11-01,1,1961.46,purchase
INT_0010781,CUST_0541,PROD_00123,4.5,2023-11-13,1,1299.27,cart_add
INT_0010782,CUST_0247,PROD_00023,4.0,2024-04-18,1,1404.99,view
INT_0010783,CUST_0262,PROD_00048,4.5,2023-10-16,1,1848.58,purchase
INT_0010784,CUST_0643,PROD_00082,5.0,2024-06-02,1,12141.51,cart_add
INT_0010785,CUST_0514,PROD_00135,4.5,2023-12-10,1,1571.53,purchase
INT_0010786,CUST_0053,PROD_00079,3.5,2023-04-03,1,12849.74,view
INT_0010787,CUST_0911,PROD_00124,4.0,2023-04-06,2,2156.3,purchase
INT_0010788,CUST_0582,PROD_00058,4.0,2024-05-03,2,3514.26,purchase
INT_0010789,CUST_0856,PROD_00096,4.0,2024-04-19,1,860.39,cart_add
INT_0010790,CUST_0746,PROD_00094,4.0,2024-06-13,1,1991.43,cart_add
INT_0010791,CUST_0684,PROD_00026,4.0,2023-01-09,1,20390.69,cart_add
INT_0010792,CUST_0422,PROD_00075,3.5,2024-03-11,1,4249.13,purchase
INT_0010793,CUST_0643,PROD_00075,3.5,2024-01-29,2,8498.26,purchase
INT_0010794,CUST_0702,PROD_00065,4.0,2024-03-15,1,4292.79,purchase
INT_0010795,CUST_0374,PROD_00114,5.0,2023-05-12,2,1362.84,view
INT_0010796,CUST_0347,PROD_00142,4.0,2024-05-06,1,57884.88,purchase
INT_0010797,CUST_0706,PROD_00102,4.0,2023-07-10,1,3942.17,view
INT_0010798,CUST_0593,PROD_00024,4.0,2023-10-12,1,727.27,purchase
INT_0010799,CUST_0323,PROD_00099,3.5,2024-05-27,1,676.7,purchase
INT_0010800,CUST_0752,PROD_00088,4.5,2024-05-16,1,4704.5,
INT_0010801,CUST_0065,PROD_00142,3.5,2023-06-07,1,57884.88,purchase
INT_0010802,CUST_0654,PROD_00084,4.0,2024-04-03,2,9003.9,purchase
INT_0010803,CUST_0440,PROD_00107,4.0,2023-05-29,2,620.46,purchase
INT_0010804,CUST_0366,PROD_00055,4.5,2024-06-06,2,15698.48,purchase
INT_0010805,CUST_0556,PROD_00119,5.0,2023-04-12,1,3671.07,purchase
INT_0010806,CUST_0651,PROD_00100,3.5,2023-12-03,1,671.14,cart_add
INT_0010807,CUST_0185,PROD_00081,4.0,2023-05-28,1,4730.99,view
INT_0010808,CUST_0061,PROD_00144,5.0,2023-09-13,2,84821.3,purchase
INT_0010809,CUST_0749,PROD_00136,4.0,2023-11-17,2,10961.18,cart_add
INT_0010810,CUST_0572,PROD_00060,4.5,2023-05-27,1,19417.46,view
INT_0010811,CUST_0595,PROD_00086,4.0,2024-04-10,1,1468.63,purchase
INT_0010812,CUST_0298,PROD_00127,4.5,2023-08-18,1,13209.15,purchase
INT_0010813,CUST_0657,PROD_00023,4.0,2024-03-31,2,2809.98,view
INT_0010814,CUST_0931,PROD_00059,3.5,2024-05-07,1,2901.95,purchase
INT_0010815,CUST_0532,PROD_00120,4.0,2024-03-30,1,1629.41,purchase
INT_0010816,CUST_0223,PROD_00087,4.5,2024-04-11,1,3835.55,purchase
INT_0010817,CUST_0726,PROD_00013,5.0,2023-08-05,1,4064.55,purchase
INT_0010818,CUST_0532,PROD_00113,4.5,2023-12-11,3,5330.1,cart_add
INT_0010819,CUST_0228,PROD_00131,3.0,2024-02-06,1,973.16,cart_add
INT_0010820,CUST_0646,PROD_00051,5.0,2023-06-08,2,5011.76,cart_add
INT_0010821,CUST_0494,PROD_00126,4.5,2023-11-26,1,548.2,purchase
INT_0010822,CUST_0759,PROD_00116,3.5,2023-09-09,2,666.68,purchase
INT_0010823,CUST_0352,PROD_00088,5.0,2023-05-13,1,4704.5,cart_add
INT_0010824,CUST_0293,PROD_00108,3.0,2023-06-23,1,2875.2,purchase
INT_0010825,CUST_0152,PROD_00032,4.5,2023-12-17,1,3309.18,cart_add
INT_0010826,CUST_0121,PROD_00030,4.5,2023-06-01,1,146486.01,purchase
INT_0010827,CUST_0948,PROD_00105,4.0,2023-05-10,3,2324.43,purchase
INT_0010828,CUST_0062,PROD_00008,4.5,2023-03-18,1,56223.56,purchase
INT_0010829,CUST_0636,PROD_00054,5.0,2023-05-21,1,9442.54,purchase
INT_0010830,CUST_0290,PROD_00030,4.0,2023-09-10,1,146486.01,view
INT_0010831,CUST_0906,PROD_00017,4.5,2024-03-05,1,8688.45,purchase
INT_0010832,CUST_0745,PROD_00124,4.0,2024-05-05,1,1078.15,purchase
INT_0010833,CUST_0406,PROD_00112,4.0,2023-02-17,1,790.38,view
INT_0010834,CUST_0320,PROD_00130,4.0,2023-03-13,3,35048.79,view
INT_0010835,CUST_0469,PROD_00007,4.0,2023-06-05,2,52265.24,cart_add
INT_0010836,CUST_0982,PROD_00091,4.5,2023-02-06,1,1499.2,purchase
INT_0010837,CUST_0881,PROD_00131,3.0,2023-01-25,1,973.16,cart_add
INT_0010838,CUST_0871,PROD_00108,3.5,2023-02-08,1,2875.2,purchase
INT_0010839,CUST_0929,PROD_00044,4.0,2023-02-05,1,34110.93,purchase
INT_0010840,CUST_0202,PROD_00005,4.0,2023-04-30,1,60350.67,cart_add
INT_0010841,CUST_0836,PROD_00137,4.5,2023-05-06,1,9492.91,purchase
INT_0010842,CUST_0427,PROD_00124,4.0,2024-02-16,1,1078.15,purchase
INT_0010843,CUST_0418,PROD_00043,4.0,2024-02-13,1,43262.5,cart_add
INT_0010844,CUST_0651,PROD_00103,5.0,2023-10-19,2,5011.04,purchase
INT_0010845,CUST_0397,PROD_00099,4.5,2023-06-13,1,676.7,purchase
INT_0010846,CUST_0838,PROD_00017,4.5,2024-05-14,2,17376.9,cart_add
INT_0010847,CUST_0573,PROD_00107,3.0,2024-04-26,3,930.69,cart_add
INT_0010848,CUST_0076,PROD_00052,4.0,2024-02-25,1,11263.67,cart_add
INT_0010849,CUST_0196,PROD_00108,3.5,2023-05-01,1,2875.2,purchase
