interaction_id,customer_id,product_id,rating,timestamp,quantity,purchase_amount,interaction_type,user_idx,item_idx
INT_0012235,CUST_0944,PROD_00104,5.0,2023-05-11,1,1682.77,view,943,103
INT_0012236,CUST_0009,PROD_00008,5.0,2024-06-29,1,56223.56,purchase,8,7
INT_0012237,CUST_0027,PROD_00036,4.0,2023-03-25,1,10068.24,purchase,26,35
INT_0012238,CUST_0930,PROD_00090,5.0,2024-04-24,1,2228.92,purchase,929,89
INT_0012239,CUST_0402,PROD_00042,4.0,2023-08-23,1,1961.46,view,401,41
INT_0012240,CUST_0208,PROD_00022,3.5,2023-07-05,1,2367.53,purchase,207,21
INT_0012241,CUST_0477,PROD_00024,4.0,2023-11-15,1,727.27,purchase,476,23
INT_0012242,CUST_0104,PROD_00058,4.5,2023-05-12,1,1757.13,purchase,103,57
INT_0012243,CUST_0936,PROD_00137,4.0,2024-02-19,1,9492.91,cart_add,935,136
INT_0012244,CUST_0781,PROD_00051,4.0,2023-10-13,1,2505.88,purchase,780,50
INT_0012245,CUST_0472,PROD_00014,4.5,2024-04-07,1,3357.95,cart_add,471,13
INT_0012246,CUST_0192,PROD_00044,4.5,2023-12-05,1,34110.93,view,191,43
INT_0012247,CUST_0061,PROD_00125,4.0,2023-09-30,2,1578.24,cart_add,60,124
INT_0012248,CUST_0394,PROD_00036,4.5,2024-04-18,1,10068.24,purchase,393,35
INT_0012249,CUST_0777,PROD_00052,4.5,2023-07-14,1,11263.67,purchase,776,51
INT_0012250,CUST_0285,PROD_00039,3.5,2024-02-23,1,3794.39,purchase,284,38
INT_0012251,CUST_0812,PROD_00113,4.0,2023-07-04,1,1776.7,purchase,811,112
INT_0012252,CUST_0871,PROD_00013,4.0,2023-10-31,1,4064.55,purchase,870,12
INT_0012253,CUST_0196,PROD_00090,4.5,2023-10-29,3,6686.76,cart_add,195,89
INT_0012254,CUST_0997,PROD_00042,4.5,2023-09-14,1,1961.46,cart_add,996,41
INT_0012255,CUST_0756,PROD_00071,4.0,2023-04-21,1,2038.86,cart_add,755,70
INT_0012256,CUST_0377,PROD_00001,3.0,2024-04-10,1,17626.13,purchase,376,0
INT_0012257,CUST_0268,PROD_00091,4.5,2023-07-07,1,1499.2,purchase,267,90
INT_0012258,CUST_0561,PROD_00119,4.5,2024-06-23,1,3671.07,view,560,118
INT_0012259,CUST_0158,PROD_00127,4.0,2023-08-24,2,26418.3,cart_add,157,126
INT_0012260,CUST_0154,PROD_00113,5.0,2023-06-09,1,1776.7,purchase,153,112
INT_0012261,CUST_0549,PROD_00114,5.0,2024-05-24,1,681.42,purchase,548,113
INT_0012262,CUST_0942,PROD_00067,4.0,2024-02-02,1,4994.62,purchase,941,66
INT_0012263,CUST_0726,PROD_00124,5.0,2023-10-16,1,1078.15,purchase,725,123
INT_0012264,CUST_0635,PROD_00141,4.5,2023-11-06,1,87138.31,purchase,634,140
INT_0012265,CUST_0528,PROD_00012,5.0,2023-04-12,1,24652.71,cart_add,527,11
INT_0012266,CUST_0634,PROD_00008,3.5,2024-04-09,1,56223.56,cart_add,633,7
INT_0012267,CUST_0502,PROD_00027,4.5,2024-05-29,1,43843.14,purchase,501,26
INT_0012268,CUST_0750,PROD_00117,4.5,2024-01-30,1,795.45,purchase,749,116
INT_0012269,CUST_0687,PROD_00044,4.5,2023-06-16,2,68221.86,purchase,686,43
INT_0012270,CUST_0291,PROD_00083,4.0,2024-05-29,2,2898.24,view,290,82
INT_0012271,CUST_0584,PROD_00129,4.5,2023-05-22,2,27291.04,purchase,583,128
INT_0012272,CUST_0887,PROD_00025,3.5,2023-12-06,1,2068.62,purchase,886,24
INT_0012273,CUST_0984,PROD_00087,4.0,2024-06-06,2,7671.1,purchase,983,86
INT_0012274,CUST_0481,PROD_00060,4.0,2024-03-27,2,38834.92,view,480,59
INT_0012275,CUST_0288,PROD_00111,4.0,2024-01-06,1,1363.36,purchase,287,110
INT_0012276,CUST_0946,PROD_00014,4.0,2023-05-20,2,6715.9,purchase,945,13
INT_0012277,CUST_0201,PROD_00123,3.5,2023-06-14,1,1299.27,purchase,200,122
INT_0012278,CUST_0027,PROD_00144,5.0,2023-03-07,1,42410.65,purchase,26,143
INT_0012279,CUST_0780,PROD_00088,5.0,2023-01-15,1,4704.5,purchase,779,87
INT_0012280,CUST_0326,PROD_00108,4.0,2023-04-20,1,2875.2,purchase,325,107
INT_0012281,CUST_0166,PROD_00105,3.0,2023-05-06,1,774.81,purchase,165,104
INT_0012282,CUST_0604,PROD_00056,3.5,2024-06-30,1,886.99,purchase,603,55
INT_0012283,CUST_0199,PROD_00127,4.0,2024-04-11,1,13209.15,view,198,126
INT_0012284,CUST_0629,PROD_00086,4.0,2024-02-22,2,2937.26,purchase,628,85
INT_0012285,CUST_0487,PROD_00054,4.0,2023-03-13,2,18885.08,purchase,486,53
INT_0012286,CUST_0154,PROD_00097,4.5,2024-05-19,1,2336.27,purchase,153,96
INT_0012287,CUST_0480,PROD_00106,4.5,2024-04-27,1,1371.54,cart_add,479,105
INT_0012288,CUST_0416,PROD_00101,4.0,2024-05-23,2,6257.06,cart_add,415,100
INT_0012289,CUST_0607,PROD_00061,4.0,2023-12-11,1,76203.75,purchase,606,60
INT_0012290,CUST_0472,PROD_00109,4.0,2023-05-02,1,2497.06,purchase,471,108
INT_0012291,CUST_0620,PROD_00081,3.5,2023-06-25,2,9461.98,purchase,619,80
INT_0012292,CUST_0943,PROD_00060,4.0,2023-10-28,1,19417.46,purchase,942,59
INT_0012293,CUST_0629,PROD_00073,3.0,2023-08-05,2,5439.66,purchase,628,72
INT_0012294,CUST_0798,PROD_00083,5.0,2023-10-05,1,1449.12,purchase,797,82
INT_0012295,CUST_0620,PROD_00068,4.0,2023-03-09,1,1794.76,purchase,619,67
INT_0012296,CUST_0011,PROD_00130,4.5,2024-04-20,2,23365.86,purchase,10,129
INT_0012297,CUST_0585,PROD_00118,4.0,2023-11-11,1,3101.68,purchase,584,117
INT_0012298,CUST_0198,PROD_00071,4.0,2024-01-27,1,2038.86,purchase,197,70
INT_0012299,CUST_0786,PROD_00005,5.0,2024-06-05,1,60350.67,purchase,785,4
INT_0012300,CUST_0785,PROD_00055,3.5,2023-10-02,1,7849.24,purchase,784,54
INT_0012301,CUST_0112,PROD_00049,3.5,2023-12-04,2,12749.6,cart_add,111,48
INT_0012302,CUST_0508,PROD_00047,4.0,2023-10-29,1,6755.43,cart_add,507,46
INT_0012303,CUST_0430,PROD_00096,4.0,2023-06-06,1,860.39,purchase,429,95
INT_0012304,CUST_0749,PROD_00136,4.5,2024-04-09,1,5480.59,purchase,748,135
INT_0012305,CUST_0946,PROD_00062,3.5,2023-10-04,2,8041.56,purchase,945,61
INT_0012306,CUST_0575,PROD_00093,4.5,2024-01-30,1,1951.47,purchase,574,92
INT_0012307,CUST_0901,PROD_00082,5.0,2023-11-01,1,12141.51,purchase,900,81
INT_0012308,CUST_0569,PROD_00084,3.5,2023-05-16,1,4501.95,cart_add,568,83
INT_0012309,CUST_0905,PROD_00132,4.0,2024-05-25,2,3609.26,purchase,904,131
INT_0012310,CUST_0539,PROD_00109,3.5,2023-10-25,1,2497.06,cart_add,538,108
INT_0012311,CUST_0681,PROD_00103,5.0,2023-01-18,2,5011.04,purchase,680,102
INT_0012312,CUST_0937,PROD_00019,4.5,2023-09-20,2,44254.36,view,936,18
INT_0012313,CUST_0147,PROD_00145,3.5,2023-02-01,3,27235.47,cart_add,146,144
INT_0012314,CUST_0609,PROD_00136,3.5,2023-08-11,1,5480.59,purchase,608,135
INT_0012315,CUST_0763,PROD_00051,5.0,2023-12-12,1,2505.88,cart_add,762,50
INT_0012316,CUST_0354,PROD_00058,4.5,2023-06-27,1,1757.13,view,353,57
INT_0012317,CUST_0009,PROD_00004,4.5,2023-09-14,1,39429.39,purchase,8,3
INT_0012318,CUST_0138,PROD_00110,4.0,2023-08-13,1,1033.53,purchase,137,109
INT_0012319,CUST_0338,PROD_00133,4.0,2024-01-05,1,1381.52,purchase,337,132
INT_0012320,CUST_0762,PROD_00141,4.5,2024-06-04,1,87138.31,cart_add,761,140
INT_0012321,CUST_0557,PROD_00142,3.0,2024-06-07,1,57884.88,purchase,556,141
INT_0012322,CUST_0820,PROD_00031,4.5,2023-01-15,2,267629.64,view,819,30
INT_0012323,CUST_0087,PROD_00139,3.7205882352941178,2023-11-11,1,1499.89,purchase,86,138
INT_0012324,CUST_0209,PROD_00023,4.5,2023-11-06,1,1404.99,cart_add,208,22
INT_0012325,CUST_0293,PROD_00092,4.0,2023-10-09,1,2848.09,purchase,292,91
INT_0012326,CUST_0954,PROD_00097,4.5,2024-03-22,2,4672.54,purchase,953,96
INT_0012327,CUST_0304,PROD_00098,4.5,2023-12-07,1,383.97,purchase,303,97
INT_0012328,CUST_0813,PROD_00071,4.0,2023-05-01,1,2038.86,cart_add,812,70
INT_0012329,CUST_0697,PROD_00005,4.5,2024-03-23,1,60350.67,purchase,696,4
INT_0012330,CUST_0053,PROD_00080,3.5,2024-05-29,1,3656.79,purchase,52,79
INT_0012331,CUST_0670,PROD_00133,3.5,2023-06-13,1,1381.52,purchase,669,132
INT_0012332,CUST_0274,PROD_00081,3.0,2024-03-02,1,4730.99,purchase,273,80
INT_0012333,CUST_0380,PROD_00050,3.0,2023-03-24,1,8406.54,view,379,49
INT_0012334,CUST_0568,PROD_00104,4.0,2023-09-11,3,5048.31,purchase,567,103
INT_0012335,CUST_0149,PROD_00041,4.0,2023-07-29,1,5324.01,cart_add,148,40
INT_0012336,CUST_0793,PROD_00083,5.0,2023-02-08,1,1449.12,cart_add,792,82
INT_0012337,CUST_0615,PROD_00041,4.5,2023-11-03,2,10648.02,purchase,614,40
INT_0012338,CUST_0708,PROD_00085,4.0,2023-12-30,1,4169.39,purchase,707,84
INT_0012339,CUST_0423,PROD_00094,3.5,2024-04-04,1,1991.43,cart_add,422,93
INT_0012340,CUST_0116,PROD_00118,3.5,2023-06-29,1,3101.68,cart_add,115,117
INT_0012341,CUST_0435,PROD_00017,4.0,2023-01-05,1,8688.45,view,434,16
INT_0012342,CUST_0857,PROD_00111,4.5,2023-03-23,2,2726.72,purchase,856,110
INT_0012343,CUST_0153,PROD_00010,3.5,2023-08-11,1,20991.01,purchase,152,9
INT_0012344,CUST_0300,PROD_00104,4.5,2023-05-09,3,5048.31,purchase,299,103
INT_0012345,CUST_0210,PROD_00072,4.5,2023-12-18,2,6902.26,cart_add,209,71
INT_0012346,CUST_0321,PROD_00089,3.5,2024-05-05,1,8430.35,view,320,88
INT_0012347,CUST_0019,PROD_00007,4.0,2024-02-19,2,52265.24,cart_add,18,6
INT_0012348,CUST_0101,PROD_00015,3.5,2023-10-15,2,9291.62,purchase,100,14
INT_0012349,CUST_0781,PROD_00124,5.0,2023-12-05,1,1078.15,purchase,780,123
INT_0012350,CUST_0912,PROD_00037,4.0,2023-09-01,1,2848.11,view,911,36
INT_0012351,CUST_0830,PROD_00039,4.0,2023-10-10,1,3794.39,cart_add,829,38
INT_0012352,CUST_0430,PROD_00109,4.5,2024-03-08,2,4994.12,purchase,429,108
INT_0012353,CUST_0420,PROD_00138,4.0,2023-01-07,1,398.29,view,419,137
INT_0012354,CUST_0081,PROD_00016,4.0,2024-03-05,1,11890.0,purchase,80,15
INT_0012355,CUST_0322,PROD_00105,3.0,2023-03-29,1,774.81,cart_add,321,104
INT_0012356,CUST_0111,PROD_00067,4.5,2024-02-07,1,4994.62,purchase,110,66
INT_0012357,CUST_0676,PROD_00131,4.0,2023-02-21,1,973.16,cart_add,675,130
INT_0012358,CUST_0505,PROD_00046,4.5,2023-09-01,1,2320.56,view,504,45
INT_0012359,CUST_0182,PROD_00107,3.5,2023-01-07,1,310.23,view,181,106
INT_0012360,CUST_0359,PROD_00034,3.5,2024-06-22,1,13326.36,purchase,358,33
INT_0012361,CUST_0728,PROD_00031,3.5,2023-08-30,1,133814.82,view,727,30
INT_0012362,CUST_0340,PROD_00039,3.5,2024-04-08,1,3794.39,purchase,339,38
INT_0012363,CUST_0044,PROD_00077,3.5,2024-04-10,1,3704.94,purchase,43,76
INT_0012364,CUST_0025,PROD_00082,3.5,2024-05-06,2,24283.02,purchase,24,81
INT_0012365,CUST_0298,PROD_00139,4.5,2024-04-09,1,1499.89,purchase,297,138
INT_0012366,CUST_0854,PROD_00088,5.0,2023-10-12,1,4704.5,cart_add,853,87
INT_0012367,CUST_0942,PROD_00014,4.5,2024-04-22,3,10073.85,purchase,941,13
INT_0012368,CUST_0220,PROD_00091,4.0,2023-08-02,1,1499.2,cart_add,219,90
INT_0012369,CUST_0966,PROD_00092,4.0,2023-08-03,1,2848.09,cart_add,965,91
INT_0012370,CUST_0600,PROD_00114,4.5,2024-06-30,1,681.42,cart_add,599,113
INT_0012371,CUST_0051,PROD_00009,4.5,2024-03-14,1,24368.22,purchase,50,8
INT_0012372,CUST_0385,PROD_00048,3.5,2024-06-29,1,1848.58,purchase,384,47
INT_0012373,CUST_0539,PROD_00099,4.5,2023-02-06,1,676.7,view,538,98
INT_0012374,CUST_0621,PROD_00099,4.5,2023-07-30,1,676.7,cart_add,620,98
INT_0012375,CUST_0635,PROD_00042,4.0,2023-01-11,2,3922.92,purchase,634,41
INT_0012376,CUST_0131,PROD_00053,4.0,2023-07-23,1,6856.41,purchase,130,52
INT_0012377,CUST_0702,PROD_00062,4.0,2023-06-01,1,4020.78,view,701,61
INT_0012378,CUST_0489,PROD_00073,4.0,2023-10-03,1,2719.83,cart_add,488,72
INT_0012379,CUST_0550,PROD_00139,4.5,2023-08-05,1,1499.89,cart_add,549,138
INT_0012380,CUST_0439,PROD_00101,4.0,2023-02-10,1,3128.53,purchase,438,100
INT_0012381,CUST_0009,PROD_00083,4.5,2023-06-25,2,2898.24,cart_add,8,82
INT_0012382,CUST_0610,PROD_00057,3.5,2023-02-25,2,4739.88,purchase,609,56
INT_0012383,CUST_0816,PROD_00008,4.5,2023-05-31,2,112447.12,cart_add,815,7
INT_0012384,CUST_0144,PROD_00137,4.0,2024-01-15,2,18985.82,cart_add,143,136
INT_0012385,CUST_0942,PROD_00079,4.5,2024-04-15,1,12849.74,purchase,941,78
INT_0012386,CUST_0568,PROD_00097,4.5,2024-05-03,1,2336.27,purchase,567,96
INT_0012387,CUST_0030,PROD_00075,3.0,2023-11-01,1,4249.13,purchase,29,74
INT_0012388,CUST_0714,PROD_00141,4.0,2024-01-14,2,174276.62,view,713,140
INT_0012389,CUST_0974,PROD_00076,4.0,2023-08-24,1,3403.3,view,973,75
INT_0012390,CUST_0355,PROD_00012,4.0,2023-08-01,2,49305.42,purchase,354,11
INT_0012391,CUST_0375,PROD_00072,4.0,2023-05-08,1,3451.13,cart_add,374,71
INT_0012392,CUST_0060,PROD_00106,4.0,2024-04-18,1,1371.54,cart_add,59,105
INT_0012393,CUST_0288,PROD_00111,4.5,2023-09-10,2,2726.72,purchase,287,110
INT_0012394,CUST_0150,PROD_00076,3.5,2023-06-18,1,3403.3,cart_add,149,75
INT_0012395,CUST_0618,PROD_00137,4.0,2023-04-28,1,9492.91,purchase,617,136
INT_0012396,CUST_0734,PROD_00041,4.0,2024-02-22,3,15972.03,purchase,733,40
INT_0012397,CUST_0414,PROD_00103,5.0,2023-07-17,1,2505.52,cart_add,413,102
INT_0012398,CUST_0828,PROD_00106,3.5,2024-02-09,1,1371.54,cart_add,827,105
INT_0012399,CUST_0347,PROD_00100,3.0,2024-04-04,3,2013.42,purchase,346,99
INT_0012400,CUST_0596,PROD_00076,3.0,2023-07-14,1,3403.3,view,595,75
INT_0012401,CUST_0670,PROD_00120,3.5,2023-02-01,1,1629.41,purchase,669,119
INT_0012402,CUST_0579,PROD_00071,3.5,2023-03-08,3,6116.58,purchase,578,70
INT_0012403,CUST_0925,PROD_00134,4.0,2024-04-18,1,1979.73,view,924,133
INT_0012404,CUST_0223,PROD_00071,3.0,2024-04-27,1,2038.86,purchase,222,70
INT_0012405,CUST_0894,PROD_00138,4.0,2023-06-13,1,398.29,purchase,893,137
INT_0012406,CUST_0682,PROD_00068,3.5,2023-08-12,1,1794.76,purchase,681,67
INT_0012407,CUST_0095,PROD_00016,5.0,2023-07-15,2,23780.0,purchase,94,15
INT_0012408,CUST_0385,PROD_00093,4.5,2023-11-02,1,1951.47,purchase,384,92
INT_0012409,CUST_0410,PROD_00055,4.0,2023-04-24,2,15698.48,cart_add,409,54
INT_0012410,CUST_0845,PROD_00135,4.5,2023-10-19,3,4714.59,view,844,134
INT_0012411,CUST_0467,PROD_00133,3.5,2024-06-17,1,1381.52,purchase,466,132
INT_0012412,CUST_0615,PROD_00010,3.5,2023-03-25,1,20991.01,cart_add,614,9
INT_0012413,CUST_0857,PROD_00109,3.5,2024-05-31,1,2497.06,purchase,856,108
INT_0012414,CUST_0384,PROD_00088,4.0,2023-08-02,1,4704.5,purchase,383,87
INT_0012415,CUST_0383,PROD_00040,4.0,2024-06-19,1,2286.53,purchase,382,39
INT_0012416,CUST_0965,PROD_00039,4.0,2024-06-10,1,3794.39,purchase,964,38
INT_0012417,CUST_0435,PROD_00028,4.0,2024-06-10,2,64536.82,view,434,27
INT_0012418,CUST_0288,PROD_00117,4.5,2024-01-27,2,1590.9,purchase,287,116
INT_0012419,CUST_0364,PROD_00071,4.5,2024-03-10,1,2038.86,cart_add,363,70
INT_0012420,CUST_0879,PROD_00144,4.5,2023-01-06,2,84821.3,view,878,143
INT_0012421,CUST_0773,PROD_00098,3.5,2023-05-22,1,383.97,purchase,772,97
INT_0012422,CUST_0782,PROD_00123,5.0,2023-01-26,1,1299.27,view,781,122
INT_0012423,CUST_0232,PROD_00066,4.5,2023-07-06,1,4478.86,view,231,65
INT_0012424,CUST_0351,PROD_00095,3.5,2023-03-29,1,2465.32,purchase,350,94
INT_0012425,CUST_0038,PROD_00069,3.5,2024-02-05,1,1717.37,purchase,37,68
INT_0012426,CUST_0327,PROD_00121,4.0,2024-01-29,1,3288.56,view,326,120
INT_0012427,CUST_0935,PROD_00017,4.0,2024-06-01,1,8688.45,cart_add,934,16
INT_0012428,CUST_0070,PROD_00074,3.5,2023-03-23,1,3668.68,purchase,69,73
INT_0012429,CUST_0116,PROD_00119,5.0,2023-07-02,3,11013.21,cart_add,115,118
INT_0012430,CUST_0621,PROD_00100,3.5,2024-01-12,1,671.14,purchase,620,99
INT_0012431,CUST_0504,PROD_00067,4.0,2024-06-19,1,4994.62,cart_add,503,66
INT_0012432,CUST_0562,PROD_00074,4.0,2023-07-02,1,3668.68,purchase,561,73
INT_0012433,CUST_0537,PROD_00076,3.5,2023-11-22,2,6806.6,view,536,75
INT_0012434,CUST_0015,PROD_00072,4.5,2024-03-17,2,6902.26,cart_add,14,71
INT_0012435,CUST_0496,PROD_00036,4.5,2023-08-01,1,10068.24,cart_add,495,35
INT_0012436,CUST_0553,PROD_00093,5.0,2023-12-21,1,1951.47,view,552,92
INT_0012437,CUST_0736,PROD_00074,4.5,2023-12-24,2,7337.36,purchase,735,73
INT_0012438,CUST_0658,PROD_00101,4.0,2024-06-18,1,3128.53,cart_add,657,100
INT_0012439,CUST_0149,PROD_00091,5.0,2023-03-05,1,1499.2,view,148,90
INT_0012440,CUST_0017,PROD_00041,3.0,2023-02-10,1,5324.01,cart_add,16,40
INT_0012441,CUST_0355,PROD_00134,4.0,2023-04-12,1,1979.73,purchase,354,133
INT_0012442,CUST_0793,PROD_00037,4.0,2024-05-24,3,8544.33,cart_add,792,36
INT_0012443,CUST_0295,PROD_00083,5.0,2023-05-30,2,2898.24,cart_add,294,82
INT_0012444,CUST_0193,PROD_00060,5.0,2023-11-13,1,19417.46,purchase,192,59
INT_0012445,CUST_0563,PROD_00049,3.5,2023-02-10,1,6374.8,cart_add,562,48
INT_0012446,CUST_0575,PROD_00038,4.0,2023-11-02,1,3016.23,purchase,574,37
INT_0012447,CUST_0207,PROD_00116,3.5,2023-08-05,1,333.34,cart_add,206,115
INT_0012448,CUST_0738,PROD_00071,4.0,2023-06-27,1,2038.86,purchase,737,70
INT_0012449,CUST_0278,PROD_00092,3.5,2023-06-15,1,2848.09,purchase,277,91
INT_0012450,CUST_0452,PROD_00072,4.5,2023-03-22,1,3451.13,purchase,451,71
INT_0012451,CUST_0687,PROD_00096,4.0,2023-08-10,1,860.39,purchase,686,95
INT_0012452,CUST_0693,PROD_00138,3.5,2023-02-01,1,398.29,purchase,692,137
INT_0012453,CUST_0761,PROD_00042,4.5,2023-04-26,1,1961.46,cart_add,760,41
INT_0012454,CUST_0825,PROD_00078,3.5,2023-05-21,1,4758.22,cart_add,824,77
INT_0012455,CUST_0070,PROD_00025,4.5,2023-05-07,1,2068.62,purchase,69,24
INT_0012456,CUST_0316,PROD_00083,4.5,2023-01-17,1,1449.12,cart_add,315,82
INT_0012457,CUST_0472,PROD_00083,4.5,2024-03-04,1,1449.12,cart_add,471,82
INT_0012458,CUST_0578,PROD_00035,3.5,2023-06-26,3,5998.11,purchase,577,34
INT_0012459,CUST_0647,PROD_00122,3.5,2023-02-13,1,693.71,purchase,646,121
INT_0012460,CUST_0983,PROD_00041,4.0,2024-05-20,1,5324.01,purchase,982,40
INT_0012461,CUST_0570,PROD_00102,4.0,2023-09-07,1,3942.17,purchase,569,101
INT_0012462,CUST_0358,PROD_00045,4.0,2023-12-29,1,4401.96,view,357,44
INT_0012463,CUST_0366,PROD_00048,5.0,2024-04-20,1,1848.58,view,365,47
INT_0012464,CUST_0173,PROD_00081,4.0,2024-06-23,1,4730.99,purchase,172,80
INT_0012465,CUST_0209,PROD_00003,3.5,2024-01-24,1,77001.71,purchase,208,2
INT_0012466,CUST_0540,PROD_00003,3.0,2023-02-25,1,77001.71,purchase,539,2
INT_0012467,CUST_0823,PROD_00087,4.5,2023-03-07,1,3835.55,purchase,822,86
INT_0012468,CUST_0696,PROD_00085,5.0,2024-03-26,1,4169.39,cart_add,695,84
INT_0012469,CUST_0957,PROD_00127,4.448453608247423,2023-07-11,1,13209.15,purchase,956,126
INT_0012470,CUST_0497,PROD_00130,4.5,2024-06-18,2,23365.86,view,496,129
INT_0012471,CUST_0134,PROD_00046,4.5,2023-05-21,1,2320.56,purchase,133,45
INT_0012472,CUST_0146,PROD_00114,4.5,2023-05-26,1,681.42,purchase,145,113
INT_0012473,CUST_0450,PROD_00005,5.0,2023-09-02,1,60350.67,cart_add,449,4
INT_0012474,CUST_0220,PROD_00063,5.0,2024-04-25,3,10555.41,purchase,219,62
INT_0012475,CUST_0151,PROD_00140,3.5,2023-10-08,1,1448.74,purchase,150,139
INT_0012476,CUST_0062,PROD_00131,3.5,2024-04-03,2,1946.32,cart_add,61,130
INT_0012477,CUST_0552,PROD_00114,4.5,2023-09-19,2,1362.84,purchase,551,113
INT_0012478,CUST_0047,PROD_00130,5.0,2023-12-03,2,23365.86,cart_add,46,129
INT_0012479,CUST_0665,PROD_00078,4.0,2023-08-24,1,4758.22,purchase,664,77
INT_0012480,CUST_0584,PROD_00132,3.5,2023-07-23,1,1804.63,view,583,131
INT_0012481,CUST_0748,PROD_00037,3.0,2023-07-31,2,5696.22,purchase,747,36
INT_0012482,CUST_0892,PROD_00018,5.0,2023-08-10,1,10128.93,cart_add,891,17
INT_0012483,CUST_0087,PROD_00036,4.5,2024-01-20,1,10068.24,cart_add,86,35
INT_0012484,CUST_0360,PROD_00112,4.0,2024-06-10,1,790.38,purchase,359,111
INT_0012485,CUST_0130,PROD_00068,4.5,2023-08-17,1,1794.76,cart_add,129,67
INT_0012486,CUST_0994,PROD_00055,4.5,2023-03-04,1,7849.24,purchase,993,54
INT_0012487,CUST_0818,PROD_00112,4.0,2023-07-21,1,790.38,cart_add,817,111
INT_0012488,CUST_0055,PROD_00043,4.0,2024-06-09,1,43262.5,cart_add,54,42
INT_0012489,CUST_0632,PROD_00035,5.0,2024-01-13,2,3998.74,purchase,631,34
INT_0012490,CUST_0667,PROD_00064,3.5,2024-04-18,1,4524.2,purchase,666,63
INT_0012491,CUST_0972,PROD_00136,3.5,2023-12-13,1,5480.59,purchase,971,135
INT_0012492,CUST_0996,PROD_00118,4.5,2023-08-08,1,3101.68,purchase,995,117
INT_0012493,CUST_0799,PROD_00010,3.5,2023-01-29,2,41982.02,purchase,798,9
INT_0012494,CUST_0880,PROD_00046,3.5,2023-04-14,2,4641.12,cart_add,879,45
INT_0012495,CUST_0047,PROD_00034,3.5,2023-11-25,1,13326.36,purchase,46,33
INT_0012496,CUST_0107,PROD_00131,4.5,2023-07-01,1,973.16,purchase,106,130
INT_0012497,CUST_0366,PROD_00005,3.5,2023-04-23,3,181052.01,purchase,365,4
INT_0012498,CUST_0429,PROD_00109,3.5,2023-03-27,1,2497.06,purchase,428,108
INT_0012499,CUST_0087,PROD_00049,3.5,2023-04-12,1,6374.8,cart_add,86,48
INT_0012500,CUST_0778,PROD_00047,4.0,2023-02-22,3,20266.29,purchase,777,46
INT_0012501,CUST_0869,PROD_00052,4.5,2023-03-15,2,22527.34,cart_add,868,51
INT_0012502,CUST_0099,PROD_00046,4.0,2024-06-10,1,2320.56,cart_add,98,45
INT_0012503,CUST_0389,PROD_00042,4.0,2023-03-17,1,1961.46,view,388,41
INT_0012504,CUST_0881,PROD_00032,4.5,2023-07-23,1,3309.18,cart_add,880,31
INT_0012505,CUST_0011,PROD_00085,4.5,2024-02-12,3,12508.17,purchase,10,84
INT_0012506,CUST_0494,PROD_00118,4.0,2024-01-15,1,3101.68,view,493,117
INT_0012507,CUST_0568,PROD_00096,4.5,2023-03-27,2,1720.78,view,567,95
INT_0012508,CUST_0071,PROD_00141,4.5,2023-01-28,1,87138.31,purchase,70,140
INT_0012509,CUST_0012,PROD_00004,4.5,2024-03-18,1,39429.39,purchase,11,3
INT_0012510,CUST_0550,PROD_00111,4.0,2024-05-04,1,1363.36,purchase,549,110
INT_0012511,CUST_0610,PROD_00100,4.5,2023-07-29,1,671.14,purchase,609,99
INT_0012512,CUST_0534,PROD_00119,4.5,2024-02-20,1,3671.07,purchase,533,118
INT_0012513,CUST_0530,PROD_00063,4.0,2023-12-14,1,3518.47,purchase,529,62
INT_0012514,CUST_0234,PROD_00123,4.0,2023-10-30,2,2598.54,purchase,233,122
INT_0012515,CUST_0551,PROD_00044,4.0,2023-06-08,3,102332.79,purchase,550,43
INT_0012516,CUST_0773,PROD_00094,3.5,2023-08-09,3,5974.29,purchase,772,93
INT_0012517,CUST_0686,PROD_00112,4.0,2024-03-07,1,790.38,view,685,111
INT_0012518,CUST_0995,PROD_00069,4.5,2023-07-10,2,3434.74,purchase,994,68
INT_0012519,CUST_0926,PROD_00084,3.5,2024-03-14,1,4501.95,purchase,925,83
INT_0012520,CUST_0767,PROD_00091,4.5,2024-04-21,1,1499.2,purchase,766,90
INT_0012521,CUST_0289,PROD_00107,4.5,2024-06-09,1,310.23,view,288,106
INT_0012522,CUST_0604,PROD_00139,4.0,2023-01-20,1,1499.89,view,603,138
INT_0012523,CUST_0030,PROD_00136,3.5,2024-06-20,2,10961.18,purchase,29,135
INT_0012524,CUST_0098,PROD_00103,4.5,2023-09-21,1,2505.52,purchase,97,102
INT_0012525,CUST_0767,PROD_00108,3.0,2024-04-01,1,2875.2,purchase,766,107
INT_0012526,CUST_0595,PROD_00073,3.5,2023-06-07,2,5439.66,cart_add,594,72
INT_0012527,CUST_0048,PROD_00137,3.5,2023-06-12,2,18985.82,purchase,47,136
INT_0012528,CUST_0540,PROD_00022,4.0,2023-02-13,1,2367.53,cart_add,539,21
INT_0012529,CUST_0872,PROD_00087,5.0,2023-02-28,2,7671.1,purchase,871,86
INT_0012530,CUST_0395,PROD_00093,4.0,2023-05-08,2,3902.94,view,394,92
INT_0012531,CUST_0239,PROD_00077,3.5,2023-05-23,1,3704.94,cart_add,238,76
